fecha;pH_entrada_a_sal
21/05/2015;
21/05/2015;
21/05/2015;
21/05/2015;
21/05/2015;
21/05/2015;
25/05/2015;5,2
25/05/2015;5,16
25/05/2015;5,17
25/05/2015;5,21
25/05/2015;5,18
25/05/2015;5,22
25/05/2015;5,26
25/05/2015;5,21
25/05/2015;5,14
25/05/2015;5,17
25/05/2015;5,15
25/05/2015;5,15
25/05/2015;5,17
25/05/2015;5,16
25/05/2015;5,16
25/05/2015;5,21
25/05/2015;5,19
25/05/2015;5,22
25/05/2015;5,08
25/05/2015;5,22
25/05/2015;5,24
25/05/2015;5,18
25/05/2015;5,14
25/05/2015;5,2
25/05/2015;5,08
25/05/2015;5,05
25/05/2015;5,05
25/05/2015;5,05
25/05/2015;5,05
25/05/2015;5,05
26/05/2015;5,05
26/05/2015;5,05
26/05/2015;5,12
26/05/2015;5,13
26/05/2015;5,12
26/05/2015;5,12
26/05/2015;5,06
26/05/2015;5,06
26/05/2015;5,05
26/05/2015;5,06
26/05/2015;5,05
26/05/2015;5,07
26/05/2015;5,05
26/05/2015;5,06
26/05/2015;5,05
26/05/2015;5,05
26/05/2015;5,05
26/05/2015;5,05
26/05/2015;5,1
26/05/2015;5,09
26/05/2015;5,07
26/05/2015;5,11
26/05/2015;5,1
26/05/2015;5,1
26/05/2015;5,06
26/05/2015;5,08
26/05/2015;
27/05/2015;5,05
27/05/2015;5,06
27/05/2015;5,05
27/05/2015;5,05
27/05/2015;5,05
27/05/2015;5,05
27/05/2015;5,13
27/05/2015;5,16
27/05/2015;5,19
27/05/2015;5,16
27/05/2015;5,16
27/05/2015;5,18
27/05/2015;5,06
27/05/2015;5,06
27/05/2015;5,08
27/05/2015;5,06
27/05/2015;5,05
27/05/2015;5,05
27/05/2015;5,1
27/05/2015;5,19
27/05/2015;5,08
28/05/2015;5,05
28/05/2015;5,05
28/05/2015;5,12
28/05/2015;5,13
28/05/2015;5,06
28/05/2015;5,05
28/05/2015;5,1
28/05/2015;5,09
28/05/2015;5,1
28/05/2015;5,05
28/05/2015;5,06
28/05/2015;5,05
28/05/2015;5,17
28/05/2015;5,18
28/05/2015;5,19
28/05/2015;5,09
28/05/2015;5,1
28/05/2015;5,13
28/05/2015;5,09
28/05/2015;5,15
28/05/2015;5,12
28/05/2015;5,16
28/05/2015;5,15
28/05/2015;5,16
28/05/2015;5,05
28/05/2015;5,05
28/05/2015;5,13
28/05/2015;5,09
28/05/2015;5,1
28/05/2015;5,1
28/05/2015;5,08
28/05/2015;5,19
28/05/2015;5,07
28/05/2015;5,26
28/05/2015;5,2
01/06/2015;5,05
01/06/2015;5,06
01/06/2015;5,05
01/06/2015;5,06
01/06/2015;5,05
01/06/2015;5,05
01/06/2015;5,05
01/06/2015;5,05
01/06/2015;5,05
01/06/2015;5,05
01/06/2015;5,05
01/06/2015;5,05
01/06/2015;5,05
01/06/2015;5,05
01/06/2015;5,05
01/06/2015;5,05
01/06/2015;5,05
01/06/2015;5,05
01/06/2015;5,05
01/06/2015;5,05
01/06/2015;5,05
01/06/2015;5,05
01/06/2015;5,06
01/06/2015;5,05
01/06/2015;5,05
01/06/2015;5,05
01/06/2015;5,09
01/06/2015;
02/06/2015;5,05
02/06/2015;5,06
02/06/2015;5,05
02/06/2015;5,05
02/06/2015;5,05
02/06/2015;5,05
02/06/2015;5,05
02/06/2015;5,05
02/06/2015;5,05
02/06/2015;5,05
02/06/2015;5,05
02/06/2015;5,05
02/06/2015;5,05
02/06/2015;5,05
02/06/2015;5,05
02/06/2015;5,05
02/06/2015;5,05
02/06/2015;5,05
02/06/2015;5,05
02/06/2015;5,06
02/06/2015;5,05
02/06/2015;5,06
02/06/2015;5,05
02/06/2015;5,07
02/06/2015;5,08
02/06/2015;5,06
02/06/2015;5,05
02/06/2015;5,06
03/06/2015;5,05
03/06/2015;5,06
03/06/2015;5,06
03/06/2015;5,05
03/06/2015;5,05
03/06/2015;5,06
03/06/2015;5,05
03/06/2015;5,05
03/06/2015;5,05
03/06/2015;5,05
03/06/2015;5,05
03/06/2015;5,05
03/06/2015;5,05
03/06/2015;5,05
03/06/2015;5,05
03/06/2015;5,05
03/06/2015;5,05
03/06/2015;5,05
03/06/2015;5,05
03/06/2015;5,06
03/06/2015;5,05
03/06/2015;5,05
03/06/2015;5,05
03/06/2015;5,06
03/06/2015;5,08
03/06/2015;5,05
03/06/2015;5,05
03/06/2015;5,05
04/06/2015;5,05
04/06/2015;5,05
04/06/2015;5,05
04/06/2015;5,05
04/06/2015;5,05
04/06/2015;5,05
04/06/2015;5,05
04/06/2015;5,05
04/06/2015;5,05
04/06/2015;5,05
04/06/2015;5,05
04/06/2015;5,05
04/06/2015;5,05
04/06/2015;5,05
04/06/2015;5,05
04/06/2015;5,06
04/06/2015;5,05
04/06/2015;5,05
04/06/2015;5,05
04/06/2015;5,05
04/06/2015;5,06
04/06/2015;5,06
08/06/2015;5,05
08/06/2015;5,06
08/06/2015;5,05
08/06/2015;5,06
08/06/2015;5,05
08/06/2015;5,05
08/06/2015;5,05
08/06/2015;5,05
08/06/2015;5,05
08/06/2015;5,05
08/06/2015;5,05
08/06/2015;5,05
08/06/2015;5,05
08/06/2015;5,05
08/06/2015;5,05
08/06/2015;5,05
08/06/2015;5,05
08/06/2015;5,05
08/06/2015;5,08
08/06/2015;5,05
08/06/2015;5,05
08/06/2015;5,06
08/06/2015;5,05
08/06/2015;5,06
08/06/2015;5,11
08/06/2015;5,05
08/06/2015;5,06
08/06/2015;5,05
09/06/2015;5,05
09/06/2015;5,05
09/06/2015;5,05
09/06/2015;5,05
09/06/2015;5,05
09/06/2015;5,05
09/06/2015;5,05
09/06/2015;5,05
09/06/2015;5,05
09/06/2015;5,05
09/06/2015;5,05
09/06/2015;5,05
09/06/2015;5,05
09/06/2015;5,05
09/06/2015;5,05
09/06/2015;5,05
09/06/2015;5,05
09/06/2015;5,05
09/06/2015;5,05
09/06/2015;5,05
09/06/2015;5,05
09/06/2015;5,05
09/06/2015;5,06
09/06/2015;5,05
09/06/2015;5,05
09/06/2015;5,05
09/06/2015;5,06
09/06/2015;
10/06/2015;5,05
10/06/2015;5,05
10/06/2015;5,05
10/06/2015;5,05
10/06/2015;5,05
10/06/2015;5,05
10/06/2015;5,05
10/06/2015;5,05
10/06/2015;5,05
10/06/2015;5,05
10/06/2015;5,05
10/06/2015;5,05
10/06/2015;5,05
10/06/2015;5,05
10/06/2015;5,05
10/06/2015;5,05
10/06/2015;5,07
10/06/2015;5,05
10/06/2015;5,05
10/06/2015;5,06
10/06/2015;5,05
10/06/2015;5,05
10/06/2015;5,05
10/06/2015;5,05
10/06/2015;5,05
10/06/2015;5,05
10/06/2015;5,07
10/06/2015;5,06
11/06/2015;5,05
11/06/2015;5,05
11/06/2015;5,05
11/06/2015;5,05
11/06/2015;5,05
11/06/2015;5,05
11/06/2015;5,05
11/06/2015;5,05
11/06/2015;5,05
11/06/2015;5,05
11/06/2015;5,05
11/06/2015;5,05
11/06/2015;5,05
11/06/2015;5,05
11/06/2015;5,05
11/06/2015;5,05
11/06/2015;5,05
11/06/2015;5,05
11/06/2015;5,05
11/06/2015;5,05
11/06/2015;5,06
11/06/2015;5,05
11/06/2015;5,06
15/06/2015;5,05
15/06/2015;5,05
15/06/2015;5,05
15/06/2015;5,05
15/06/2015;5,05
15/06/2015;5,05
15/06/2015;5,05
15/06/2015;5,05
15/06/2015;5,05
15/06/2015;5,05
15/06/2015;5,05
15/06/2015;5,05
15/06/2015;5,23
15/06/2015;5,16
15/06/2015;5,06
15/06/2015;5,05
15/06/2015;5,06
15/06/2015;5,05
15/06/2015;5,05
15/06/2015;5,05
15/06/2015;5,05
15/06/2015;5,05
15/06/2015;5,05
15/06/2015;5,05
15/06/2015;5,05
15/06/2015;5,06
15/06/2015;5,06
15/06/2015;
16/06/2015;5,05
16/06/2015;5,05
16/06/2015;5,05
16/06/2015;5,05
16/06/2015;5,05
16/06/2015;5,05
16/06/2015;5,05
16/06/2015;5,05
16/06/2015;5,05
16/06/2015;5,2
16/06/2015;5,21
16/06/2015;5,15
16/06/2015;5,05
16/06/2015;5,06
16/06/2015;5,05
16/06/2015;5,05
16/06/2015;5,05
16/06/2015;5,05
16/06/2015;5,05
16/06/2015;5,05
16/06/2015;5,05
16/06/2015;5,05
16/06/2015;5,05
16/06/2015;5,05
16/06/2015;5,06
16/06/2015;5,06
16/06/2015;5,07
16/06/2015;5,05
17/06/2015;5,05
17/06/2015;5,05
17/06/2015;5,05
17/06/2015;5,05
17/06/2015;5,05
17/06/2015;5,05
17/06/2015;5,05
17/06/2015;5,05
17/06/2015;5,05
17/06/2015;5,05
17/06/2015;5,05
17/06/2015;5,05
17/06/2015;5,05
17/06/2015;5,05
17/06/2015;5,05
17/06/2015;5,06
17/06/2015;5,05
17/06/2015;5,05
17/06/2015;5,05
17/06/2015;5,05
17/06/2015;5,05
17/06/2015;5,05
17/06/2015;5,05
17/06/2015;5,05
17/06/2015;5,05
17/06/2015;5,05
17/06/2015;5,05
17/06/2015;5,05
18/06/2015;5,05
18/06/2015;5,05
18/06/2015;5,05
18/06/2015;5,05
18/06/2015;5,05
18/06/2015;5,05
18/06/2015;5,05
18/06/2015;5,05
18/06/2015;5,05
18/06/2015;5,06
18/06/2015;
18/06/2015;5,06
18/06/2015;5,06
18/06/2015;5,05
18/06/2015;5,05
18/06/2015;5,08
18/06/2015;5,05
18/06/2015;5,05
18/06/2015;5,05
18/06/2015;5,05
18/06/2015;5,05
18/06/2015;5,05
18/06/2015;5,05
18/06/2015;5,05
22/06/2015;5,05
22/06/2015;5,06
22/06/2015;5,05
22/06/2015;5,06
22/06/2015;5,05
22/06/2015;5,05
22/06/2015;5,06
22/06/2015;5,05
22/06/2015;5,05
22/06/2015;5,05
22/06/2015;5,05
22/06/2015;5,05
22/06/2015;5,05
22/06/2015;5,05
22/06/2015;5,05
22/06/2015;5,05
22/06/2015;5,05
22/06/2015;5,05
22/06/2015;5,05
22/06/2015;5,05
22/06/2015;5,05
22/06/2015;5,06
22/06/2015;5,05
22/06/2015;5,06
22/06/2015;5,05
22/06/2015;5,05
22/06/2015;5,05
22/06/2015;5,06
23/06/2015;5,05
23/06/2015;5,05
23/06/2015;5,06
23/06/2015;5,05
23/06/2015;5,05
23/06/2015;5,05
23/06/2015;5,05
23/06/2015;5,05
23/06/2015;5,05
23/06/2015;5,05
23/06/2015;5,05
23/06/2015;5,08
23/06/2015;5,05
23/06/2015;5,05
23/06/2015;5,05
23/06/2015;5,05
23/06/2015;5,05
23/06/2015;5,05
23/06/2015;5,05
23/06/2015;5,05
23/06/2015;5,06
23/06/2015;5,05
23/06/2015;5,05
23/06/2015;5,05
23/06/2015;5,05
23/06/2015;5,07
23/06/2015;5,06
23/06/2015;5,05
24/06/2015;5,06
24/06/2015;5,05
24/06/2015;5,05
24/06/2015;5,05
24/06/2015;5,05
24/06/2015;5,05
24/06/2015;5,05
24/06/2015;5,05
24/06/2015;5,05
24/06/2015;5,05
24/06/2015;5,05
24/06/2015;5,05
24/06/2015;5,05
24/06/2015;5,05
24/06/2015;5,01
24/06/2015;5,05
24/06/2015;
25/06/2015;5,05
25/06/2015;5,06
25/06/2015;5,05
25/06/2015;5,05
25/06/2015;5,06
25/06/2015;5,05
25/06/2015;5,05
25/06/2015;5,05
25/06/2015;5,05
25/06/2015;5,05
25/06/2015;5,05
25/06/2015;5,05
25/06/2015;5,05
25/06/2015;5,05
25/06/2015;5,05
25/06/2015;5,05
25/06/2015;5,05
25/06/2015;5,05
25/06/2015;5,05
25/06/2015;5,05
25/06/2015;5,05
25/06/2015;5,05
25/06/2015;5,06
25/06/2015;5,05
25/06/2015;5,06
25/06/2015;5,05
25/06/2015;5,05
26/06/2015;5,05
26/06/2015;5,05
26/06/2015;5,05
26/06/2015;5,05
26/06/2015;5,06
26/06/2015;5,05
26/06/2015;5,07
26/06/2015;5,05
29/06/2015;5,05
29/06/2015;5,05
29/06/2015;5,05
29/06/2015;5,05
29/06/2015;5,05
29/06/2015;5,05
29/06/2015;5,05
29/06/2015;5,05
29/06/2015;5,05
29/06/2015;5,05
29/06/2015;5,05
29/06/2015;5,05
29/06/2015;5,22
29/06/2015;5,13
29/06/2015;5,05
29/06/2015;5,06
29/06/2015;5,06
29/06/2015;5,05
29/06/2015;5,05
29/06/2015;5,05
29/06/2015;5,05
29/06/2015;5,05
29/06/2015;5,05
29/06/2015;5,05
29/06/2015;5,05
29/06/2015;5,05
29/06/2015;
29/06/2015;
30/06/2015;5,05
30/06/2015;5,05
30/06/2015;5,05
30/06/2015;5,07
30/06/2015;5,05
30/06/2015;5,05
30/06/2015;5,05
30/06/2015;5,05
30/06/2015;5,05
30/06/2015;5,05
30/06/2015;5,05
30/06/2015;5,05
30/06/2015;5,05
30/06/2015;5,05
30/06/2015;5,05
30/06/2015;5,05
30/06/2015;5,05
30/06/2015;5,05
30/06/2015;5,05
30/06/2015;5,05
30/06/2015;5,05
30/06/2015;5,05
30/06/2015;
30/06/2015;
30/06/2015;5,05
30/06/2015;5,05
30/06/2015;5,05
30/06/2015;
01/07/2015;5,05
01/07/2015;5,05
01/07/2015;5,05
01/07/2015;5,05
01/07/2015;5,05
01/07/2015;5,05
01/07/2015;5,05
01/07/2015;5,05
01/07/2015;5,05
01/07/2015;5,05
01/07/2015;5,05
01/07/2015;5,05
01/07/2015;5,05
01/07/2015;5,05
01/07/2015;5,05
01/07/2015;5,05
01/07/2015;5,05
01/07/2015;5,05
01/07/2015;5,05
01/07/2015;5,05
01/07/2015;5,05
01/07/2015;5,05
01/07/2015;5,05
01/07/2015;5,05
01/07/2015;5,05
01/07/2015;5,1
01/07/2015;5,05
01/07/2015;
02/07/2015;5,1
02/07/2015;5,11
02/07/2015;5,1
02/07/2015;5,11
02/07/2015;5,1
02/07/2015;5,07
02/07/2015;5,07
02/07/2015;5,06
02/07/2015;5,05
02/07/2015;5,07
02/07/2015;5,05
02/07/2015;5,05
02/07/2015;5,05
02/07/2015;5,05
02/07/2015;5,07
02/07/2015;5,05
02/07/2015;5,05
02/07/2015;
02/07/2015;5,08
02/07/2015;5,05
06/07/2015;5,11
06/07/2015;5,1
06/07/2015;5,1
06/07/2015;5,09
06/07/2015;5,08
06/07/2015;5,11
06/07/2015;5,13
06/07/2015;5,05
06/07/2015;5,05
06/07/2015;5,08
06/07/2015;5,06
06/07/2015;5,05
06/07/2015;5,25
06/07/2015;5,2
06/07/2015;5,05
06/07/2015;5,05
06/07/2015;5,05
06/07/2015;5,05
06/07/2015;5,05
06/07/2015;5,05
06/07/2015;5,05
06/07/2015;5,05
06/07/2015;5,05
06/07/2015;5,05
06/07/2015;5,15
06/07/2015;5,12
06/07/2015;5,05
06/07/2015;5,05
07/07/2015;5,05
07/07/2015;5,05
07/07/2015;5,05
07/07/2015;5,05
07/07/2015;5,05
07/07/2015;5,05
07/07/2015;5,05
07/07/2015;5,05
07/07/2015;5,05
07/07/2015;5,05
07/07/2015;5,05
07/07/2015;5,05
07/07/2015;5,05
07/07/2015;5,17
07/07/2015;5,05
07/07/2015;5,05
07/07/2015;5,05
07/07/2015;5,05
07/07/2015;5,05
07/07/2015;5,05
07/07/2015;5,05
07/07/2015;5,05
07/07/2015;5,05
07/07/2015;5,05
07/07/2015;5,12
07/07/2015;5,05
07/07/2015;5,05
07/07/2015;5,05
08/07/2015;5,05
08/07/2015;5,05
08/07/2015;5,05
08/07/2015;5,05
08/07/2015;5,05
08/07/2015;5,05
08/07/2015;5,05
08/07/2015;5,05
08/07/2015;5,05
08/07/2015;5,05
08/07/2015;5,05
08/07/2015;5,05
08/07/2015;5,05
08/07/2015;5,05
08/07/2015;5,05
08/07/2015;5,06
08/07/2015;5,05
08/07/2015;5,05
08/07/2015;5,05
08/07/2015;5,05
08/07/2015;5,05
08/07/2015;5,05
08/07/2015;5,05
08/07/2015;5,05
08/07/2015;5,05
09/07/2015;5,05
09/07/2015;5,05
09/07/2015;5,05
09/07/2015;5,05
09/07/2015;5,05
09/07/2015;5,05
09/07/2015;5,05
09/07/2015;5,05
09/07/2015;5,05
09/07/2015;5,05
09/07/2015;5,05
09/07/2015;5,05
09/07/2015;5,05
09/07/2015;5,05
09/07/2015;5,05
09/07/2015;5,05
09/07/2015;5,05
09/07/2015;5,05
09/07/2015;5,05
09/07/2015;5,05
09/07/2015;5,1
09/07/2015;5,05
09/07/2015;5,05
13/07/2015;5,05
13/07/2015;5,05
13/07/2015;5,05
13/07/2015;5,05
13/07/2015;5,15
13/07/2015;5,12
13/07/2015;5,1
13/07/2015;5,1
13/07/2015;5,12
13/07/2015;5,05
13/07/2015;5,1
13/07/2015;5,13
13/07/2015;5,2
13/07/2015;5,19
13/07/2015;5,06
13/07/2015;5,06
13/07/2015;5,07
13/07/2015;5,05
13/07/2015;5,05
13/07/2015;5,05
13/07/2015;5,12
13/07/2015;5,09
13/07/2015;5,12
13/07/2015;5,3
13/07/2015;5,15
14/07/2015;5,05
14/07/2015;5,05
14/07/2015;5,05
14/07/2015;5,05
14/07/2015;5,05
14/07/2015;5,05
14/07/2015;5,05
14/07/2015;5,05
14/07/2015;5,05
14/07/2015;5,05
14/07/2015;5,05
14/07/2015;5,05
14/07/2015;5,05
14/07/2015;5,05
14/07/2015;5,05
14/07/2015;5,05
14/07/2015;5,05
14/07/2015;5,05
14/07/2015;5,05
14/07/2015;5,05
14/07/2015;5,05
14/07/2015;5,05
14/07/2015;5,05
14/07/2015;5,05
14/07/2015;5,05
15/07/2015;5,05
15/07/2015;5,05
15/07/2015;5,05
15/07/2015;5,05
15/07/2015;5,05
15/07/2015;5,05
15/07/2015;5,05
15/07/2015;5,05
15/07/2015;5,05
15/07/2015;5,05
15/07/2015;5,05
15/07/2015;5,05
15/07/2015;5,05
15/07/2015;5,05
15/07/2015;5,05
15/07/2015;5,05
15/07/2015;5,05
15/07/2015;5,05
15/07/2015;5,05
15/07/2015;5,05
15/07/2015;
15/07/2015;5,15
15/07/2015;5,05
15/07/2015;5,05
15/07/2015;5,12
15/07/2015;5,05
16/07/2015;5,05
16/07/2015;5,05
16/07/2015;5,05
16/07/2015;5,05
16/07/2015;5,05
16/07/2015;5,05
16/07/2015;5,05
16/07/2015;5,05
16/07/2015;5,07
16/07/2015;5,07
16/07/2015;5,06
16/07/2015;5,06
16/07/2015;5,1
16/07/2015;5,06
16/07/2015;
20/07/2015;5,05
20/07/2015;5,05
20/07/2015;5,05
20/07/2015;5,05
20/07/2015;5,14
20/07/2015;5,18
20/07/2015;5,12
20/07/2015;5,07
20/07/2015;5,05
20/07/2015;5,05
20/07/2015;5,05
20/07/2015;5,05
20/07/2015;5,19
20/07/2015;5,21
20/07/2015;5,17
20/07/2015;5,21
20/07/2015;5,1
20/07/2015;5,13
20/07/2015;5,1
20/07/2015;5,08
20/07/2015;5,05
20/07/2015;5,1
20/07/2015;5,2
20/07/2015;5,2
20/07/2015;5,15
21/07/2015;5,09
21/07/2015;5,07
21/07/2015;5,07
21/07/2015;5,08
21/07/2015;5,05
21/07/2015;5,1
21/07/2015;5,1
21/07/2015;5,1
21/07/2015;5,08
21/07/2015;5,05
21/07/2015;5,06
21/07/2015;5,08
21/07/2015;5,2
21/07/2015;5,1
21/07/2015;5,08
21/07/2015;5,05
21/07/2015;5,05
21/07/2015;5,15
21/07/2015;5,12
21/07/2015;5,1
21/07/2015;5,08
21/07/2015;5,1
21/07/2015;5,13
21/07/2015;5,1
21/07/2015;5,18
22/07/2015;5,05
22/07/2015;5,09
22/07/2015;5,06
22/07/2015;5,05
22/07/2015;5,14
22/07/2015;5,1
22/07/2015;5,08
22/07/2015;5,05
22/07/2015;5,07
22/07/2015;5,05
22/07/2015;5,05
22/07/2015;5,05
22/07/2015;5,05
22/07/2015;5,05
22/07/2015;5,05
22/07/2015;5,05
22/07/2015;5,05
22/07/2015;5,05
22/07/2015;5,05
22/07/2015;5,17
22/07/2015;5,16
22/07/2015;5,14
22/07/2015;5,17
22/07/2015;5,12
22/07/2015;5,05
23/07/2015;5,05
23/07/2015;5,05
23/07/2015;5,05
23/07/2015;5,05
23/07/2015;5,05
23/07/2015;5,05
23/07/2015;5,05
23/07/2015;5,05
23/07/2015;5,05
23/07/2015;5,08
23/07/2015;5,05
23/07/2015;5,05
23/07/2015;5,05
23/07/2015;5,05
23/07/2015;5,05
23/07/2015;5,05
23/07/2015;5,05
23/07/2015;5,05
23/07/2015;5,05
23/07/2015;5,05
23/07/2015;5,05
23/07/2015;5,05
23/07/2015;5,06
23/07/2015;5,09
27/07/2015;5,11
27/07/2015;5,1
27/07/2015;5,11
27/07/2015;5,11
27/07/2015;5,1
27/07/2015;5,15
27/07/2015;5,11
27/07/2015;5,11
27/07/2015;5,12
27/07/2015;5,12
27/07/2015;5,22
27/07/2015;5,22
27/07/2015;5,22
27/07/2015;5,2
27/07/2015;5,2
27/07/2015;5,15
27/07/2015;5,15
27/07/2015;5,15
27/07/2015;5,15
27/07/2015;5,13
27/07/2015;5,13
27/07/2015;5,1
27/07/2015;5,1
27/07/2015;5,08
27/07/2015;5,1
28/07/2015;5,07
28/07/2015;5,07
28/07/2015;5,05
28/07/2015;5,05
28/07/2015;5,05
28/07/2015;5,1
28/07/2015;5,1
28/07/2015;5,07
28/07/2015;5,07
28/07/2015;5,05
28/07/2015;5,13
28/07/2015;5,12
28/07/2015;5,1
28/07/2015;5,08
28/07/2015;5,06
28/07/2015;5,05
28/07/2015;5,05
28/07/2015;5,05
28/07/2015;5,05
28/07/2015;5,05
28/07/2015;5,09
28/07/2015;5,07
28/07/2015;5,05
28/07/2015;5,05
28/07/2015;5,05
29/07/2015;5,07
29/07/2015;5,07
29/07/2015;5,05
29/07/2015;5,05
29/07/2015;5,05
29/07/2015;5,05
29/07/2015;5,12
29/07/2015;5,1
29/07/2015;5,08
29/07/2015;5,06
29/07/2015;5,1
29/07/2015;5,13
29/07/2015;5,12
29/07/2015;5,09
29/07/2015;5,09
29/07/2015;5,05
29/07/2015;5,05
29/07/2015;5,05
29/07/2015;5,05
29/07/2015;5,05
29/07/2015;5,07
29/07/2015;5,05
29/07/2015;5,05
29/07/2015;5,05
29/07/2015;5,05
30/07/2015;5,05
30/07/2015;5,05
30/07/2015;5,05
30/07/2015;5,05
30/07/2015;5,05
30/07/2015;5,05
30/07/2015;5,05
30/07/2015;5,05
30/07/2015;5,05
30/07/2015;5,05
30/07/2015;5,05
30/07/2015;5,05
03/08/2015;5,07
03/08/2015;5,08
03/08/2015;5,06
03/08/2015;5,07
03/08/2015;5,05
03/08/2015;5,08
03/08/2015;5,08
03/08/2015;5,07
03/08/2015;5,08
03/08/2015;5,08
03/08/2015;5,05
03/08/2015;5,05
03/08/2015;5,05
03/08/2015;5,05
03/08/2015;5,05
03/08/2015;5,12
03/08/2015;5,1
03/08/2015;5,1
03/08/2015;5,07
03/08/2015;5,07
04/08/2015;5,16
04/08/2015;5,1
04/08/2015;5,17
04/08/2015;5,09
04/08/2015;5,09
04/08/2015;5,11
04/08/2015;5,12
04/08/2015;5,08
04/08/2015;5,07
04/08/2015;5,07
04/08/2015;5,09
04/08/2015;5,06
04/08/2015;5,05
04/08/2015;5,05
04/08/2015;5,08
04/08/2015;5,15
04/08/2015;5,07
04/08/2015;5,05
04/08/2015;5,05
04/08/2015;5,05
05/08/2015;5,1
05/08/2015;5,11
05/08/2015;5,09
05/08/2015;5,05
05/08/2015;5,06
05/08/2015;5,08
05/08/2015;5,1
05/08/2015;5,13
05/08/2015;5,12
05/08/2015;5,08
05/08/2015;5,1
05/08/2015;5,08
05/08/2015;5,05
05/08/2015;5,06
05/08/2015;5,06
05/08/2015;5,1
05/08/2015;5,18
05/08/2015;5,14
05/08/2015;5,13
05/08/2015;5,13
05/08/2015;5,12
05/08/2015;5,15
05/08/2015;5,1
05/08/2015;5,11
05/08/2015;5,05
06/08/2015;5,1
06/08/2015;5,11
06/08/2015;5,08
06/08/2015;5,08
06/08/2015;5,09
06/08/2015;5,07
06/08/2015;5,29
06/08/2015;5,28
06/08/2015;5,29
06/08/2015;5,29
06/08/2015;5,05
06/08/2015;5,05
06/08/2015;5,05
06/08/2015;5,05
06/08/2015;5,05
06/08/2015;5,13
06/08/2015;5,13
06/08/2015;5,06
06/08/2015;5,09
06/08/2015;5,05
10/08/2015;5,12
10/08/2015;5,08
10/08/2015;5,07
10/08/2015;5,1
10/08/2015;5,13
10/08/2015;5,13
10/08/2015;5,09
10/08/2015;5,09
10/08/2015;5,05
10/08/2015;5,05
10/08/2015;5,11
10/08/2015;5,09
10/08/2015;5,07
10/08/2015;5,05
10/08/2015;5,05
10/08/2015;5,25
10/08/2015;5,21
10/08/2015;5,13
10/08/2015;5,14
10/08/2015;5,16
11/08/2015;5,19
11/08/2015;5,19
11/08/2015;5,14
11/08/2015;5,12
11/08/2015;5,05
11/08/2015;5,05
11/08/2015;5,05
11/08/2015;5,05
11/08/2015;5,05
11/08/2015;5,05
11/08/2015;5,05
11/08/2015;5,05
11/08/2015;5,06
11/08/2015;5,07
11/08/2015;5,05
11/08/2015;5,06
11/08/2015;5,15
11/08/2015;5,13
11/08/2015;5,05
11/08/2015;5,06
13/08/2015;5,05
13/08/2015;5,07
13/08/2015;5,07
13/08/2015;5,05
13/08/2015;5,05
13/08/2015;5,15
13/08/2015;5,14
13/08/2015;5,15
13/08/2015;5,16
13/08/2015;5,16
13/08/2015;5,16
13/08/2015;5,15
13/08/2015;5,13
13/08/2015;5,09
13/08/2015;5,08
13/08/2015;5,05
13/08/2015;5,06
13/08/2015;5,05
13/08/2015;5,07
13/08/2015;5,06
13/08/2015;5,08
13/08/2015;5,05
13/08/2015;5,05
13/08/2015;5,05
13/08/2015;5,05
13/08/2015;5,1
13/08/2015;5,15
13/08/2015;5,15
13/08/2015;5,07
19/08/2015;5,1
19/08/2015;5,09
19/08/2015;5,07
19/08/2015;5,05
19/08/2015;5,05
19/08/2015;5,11
19/08/2015;5,1
19/08/2015;5,09
19/08/2015;5,07
19/08/2015;5,08
19/08/2015;5,05
19/08/2015;5,06
19/08/2015;5,05
19/08/2015;5,06
19/08/2015;5,05
19/08/2015;5,1
19/08/2015;5,08
19/08/2015;5,05
19/08/2015;5,05
19/08/2015;5,05
19/08/2015;5,13
19/08/2015;5,07
19/08/2015;5,05
19/08/2015;5,12
20/08/2015;5,1
20/08/2015;5,07
20/08/2015;5,06
20/08/2015;5,07
20/08/2015;5,07
20/08/2015;5,13
20/08/2015;5,11
20/08/2015;5,1
20/08/2015;5,05
20/08/2015;5,07
20/08/2015;5,15
20/08/2015;5,13
20/08/2015;5,16
20/08/2015;5,1
20/08/2015;5,06
20/08/2015;5,06
20/08/2015;5,1
20/08/2015;5,06
20/08/2015;5,08
20/08/2015;5,1
20/08/2015;5,06
20/08/2015;5,06
20/08/2015;5,05
20/08/2015;5,05
20/08/2015;5,05
20/08/2015;5,15
20/08/2015;5,13
20/08/2015;5,12
20/08/2015;5,05
20/08/2015;5,12
20/08/2015;5,16
24/08/2015;5,2
24/08/2015;5,17
24/08/2015;5,16
24/08/2015;5,13
24/08/2015;5,13
24/08/2015;5,16
24/08/2015;5,14
24/08/2015;5,05
24/08/2015;5,05
24/08/2015;5,05
24/08/2015;5,12
24/08/2015;5,1
24/08/2015;5,1
24/08/2015;5,09
24/08/2015;5,1
24/08/2015;5,27
24/08/2015;5,05
24/08/2015;5,06
24/08/2015;5,06
24/08/2015;5,07
25/08/2015;5,09
25/08/2015;5,05
25/08/2015;5,06
25/08/2015;5,05
25/08/2015;5,06
25/08/2015;5,1
25/08/2015;5,05
25/08/2015;5,05
25/08/2015;5,05
25/08/2015;5,05
25/08/2015;5,25
25/08/2015;5,27
25/08/2015;5,25
25/08/2015;5,25
25/08/2015;5,23
